EnrStatus,Department,Year,YOG,Grade,CrsNo,Description,SecNo,T1AttTrmGr,T1Grd,T2AttTrmGr,T2Grd,T3AttTrmGr,T3Grd,T4AttTrmGr,T4Grd,Exam,FG,Credit,Credit.1,PotentialCredit,Term,TeacherNum
W07,MAT,2022,2022,12,5041,AP Calculus 4 BC,2,,A,,A,,A,,A,,A,5,5,,FY,6
Active,MAT,2023,2026,9,5012,Math 1 Accelerated/Honors,1,Y,A-,,,,,,,,,12,,,FY,4
Active,MAT,2023,2026,9,5111,Math 1 ACP Acc,1,,,Y,A,Y,B+,Y,A,A,A-,12,12,,FY,4
W07,,2014,2017,9,5011,Math 1 H,,,A-,,A-,,A-,,B,B+,B+,5,5,,,1
W07,,2015,2017,10,5021,Math 2 H,,,B+,,B+,,B,,B,B,B,5,5,,,1
W07,,2016,2017,11,5031,Math 3 H,5,,A,,A,,B+,,A,A,A,5,5,,FY,6
W07,,2017,2017,12,5041,AP Calculus 4 BC,1,,B+,,A-,,C,,C+,,B,5,5,,FY,23
W07,MAT,2020,2023,9,5111,Math 1 ACP Acc,3,,C,,C+,,P,,,,C+,5,12,,FY,48
W07,MAT,2021,2023,10,5121,Math 2 ACP Acc,7,,P,,B,,P,,B,,B,5,12,,FY,12
W07,MAT,2022,2023,11,5131,Math 3 ACP Accelerated (Pre-Calculus),2,,A,,B,,B+,,B,,B+,5,12,,FY,31
W07,MAT,2023,2023,12,5081,AP Calculus 4 AB,3,Y,P,N,P,,,Y,,,,12,,,FY,26
W07,MAT,2023,2023,12,5141,Intro to Calculus ACP Acc,1,,,,,N,P,Y,B-,,B-,12,12,,FY,35
Active,MAT,2023,2026,9,5012,Math 1 Accelerated/Honors,9,Y,B,,,,,,,,,12,0,,FY,45
Active,MAT,2023,2026,9,5111,Math 1 ACP Acc,9,,,Y,A-,Y,C,N,C-,F,C,12,12,,FY,45
W07,,2011,2015,9,5011,Honors Math 1,,,A-,,A,,A-,,A-,A-,A-,5,5,,,1
W07,,2012,2015,10,5021,Honors Math 2,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2013,2015,11,5031,Math 3 H,,,A-,,A,,A,,A,B+,A,5,5,,,1
W07,MAT,2019,2022,9,5111,Math 1 ACP Acc,1,,NF,,,,,,,,N,5,0,,FY,48
W07,,2010,2013,9,5111,Mathematics 1 Acc,,,,,N,,C+,,B+,B,B-,5,5,,,1
W07,,2010,2013,9,5161,Math 1 I,,,C,,,,,,,,,5,,,,1
W07,,2011,2013,10,5121,Mathematics 2 Acc,,,C-,,C-,,D-,,D+,D,D+,5,5,,,1
W07,,2012,2013,11,5131,Math 3 ACP Acc,,,F,,C,,B-,,F,D+,D,5,5,,,1
W07,,2013,2013,12,5141,Intro to Calculus ACP Acc,,,B+,,D,,F,,D-,,D,5,5,,,1
W07,,2009,2012,9,5011,Honors Math 1,,,,,,,,,,,B+,5,5,,,1
W07,,2010,2012,10,5021,Honors Math 2,,,A,,B,,A,,B+,B,B+,5,5,,,1
W07,,2011,2012,11,5031,Honors Math 3,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2012,2012,12,5041,AP Calculus 4 BC,,,A-,,A,,B+,,A-,,A-,5,5,,,1
W07,MAT,2018,2021,9,5111,Math 1 ACP Acc,3,,A,,A,3,A,,A,,A,5,5,,FY,12
W07,MAT,2019,2021,10,5121,Math 2 ACP Acc,1,,A-,,A,,A,,A,A,A,5,5,,FY,46
W07,MAT,2020,2021,11,5131,Math 3 ACP Accelerated (Pre-Calculus),3,,A,,A,,P,,,,A,5,5,,FY,31
W07,MAT,2021,2021,12,5141,Intro to Calculus ACP Acc,4,,A,,A,,A,,A,,A,5,5,,FY,61
Active,MAT,2021,2024,9,5111,Math 1 ACP Acc,6,,A,,A,,B,,A,,A,5,12,,FY,9
Active,MAT,2022,2024,10,5021,Math 2 H,2,,,,A,,A,,B+,,A,5,12,,FY,70
Active,MAT,2022,2024,10,5121,Math 2 ACP Acc,9,,A,,,,,,,,,5,,,FY,70
Active,MAT,2023,2024,11,5031,Math 3 (Pre-Calculus) H,10,Y,B,Y,A-,Y,B,Y,B,B,B,12,12,,FY,7
Active,MAT,2021,2024,9,5011,Math 1 H,8,,A,,A,,A,,A,,A,5,12,,FY,40
Active,MAT,2022,2024,10,5021,Math 2 H,2,,A,,A,,A-,,A-,,A,5,12,,FY,70
Active,MAT,2023,2024,11,5031,Math 3 (Pre-Calculus) H,8,Y,B-,Y,A,Y,A-,Y,A-,A,A-,12,12,,FY,72
W07,,2012,2016,9,5161,Math 1 ACP,,,B-,,B-,,C+,,D,C+,C+,5,5,,,1
W07,,2013,2016,10,5171,Math 2 ACP,,,A-,,B+,,B+,,B,B+,B+,5,5,,,1
W07,,2014,2016,11,5181,Math 3 ACP,,,B,,B-,,C-,,B,D,C,5,5,,,1
W07,,2015,2016,12,5191,Pre-Calculus ACP,,,B,,B+,,B-,,B+,,B+,5,5,,,1
W07,,2016,2019,9,5411,Math 1  CP,2,,B+,,B,,B+,,B+,D+,B,5,5,,FY,55
W07,MAT,2019,2019,12,5441,Topics in Pre-Calculus CP,1,,B+,,A-,,B-,,B,,B,5,5,,FY,19
W07,,2008,2011,9,5011,Honors Math 1,,,,,,,,,,,B-,5,5,,,1
W07,,2009,2011,10,5021,Honors Math 2,,,,,,,,,,,C,5,5,,,1
W07,,2010,2011,11,5031,Honors Math 3,,,B,,B,,B,,B-,C+,B,5,5,,,1
W08,,2010,2013,9,5011,Honors Math 1,,,B-,,C,,,,,,,5,,,,1
W08,,2010,2013,9,5111,Mathematics 1 Acc,,,,,,,A,,A,A-,A,5,5,,,1
W08,,2011,2013,10,5121,Mathematics 2 Acc,,,A,,A,,B+,,A,B-,A-,5,5,,,1
W08,,2012,2013,11,5131,Math 3 ACP Acc,,,B+,,,,,,,,,5,,,,1
W07,,2007,2010,9,5011,Honors Math 1,,,,,,,,,,,A-,5,5,,,1
W07,,2008,2010,10,5021,Honors Math 2,,,,,,,,,,,B,5,5,,,1
W07,,2009,2010,11,5031,Honors Math 3,,,,,,,,,,,B,5,5,,,1
W07,,2010,2010,12,5041,AP Calculus 4 BC,,,B+,,B,,C,,C,,B-,5,5,,,1
Active,MAT,2021,2024,9,5011,Math 1 H,3,,A,,A,,A,,A,,A,5,12,,FY,53
Active,MAT,2022,2024,10,5021,Math 2 H,4,,A,,A,,A,,A,,A,5,12,,FY,7
Active,MAT,2023,2024,11,5031,Math 3 (Pre-Calculus) H,7,Y,A,Y,A,Y,A,Y,A,A,A,12,12,,FY,72
W07,,2012,2015,10,5121,Math 2 ACP Acc,,,A,,A-,,A,,A,A,A,5,5,,,1
W07,,2013,2015,11,5131,Math 3 ACP Acc,,,A-,,A,,A,,A-,B+,A-,5,5,,,1
W07,,2014,2015,12,5081,AP Calculus 4 AB,,,A,,A-,,A-,,B+,,A-,5,5,,,1
W07,,2013,2016,9,5111,Math 1 ACP Acc,,,A-,,A,,A,,B+,A,A,5,5,,,1
W07,,2014,2016,10,5121,Math 2 ACP Acc,,,A,,A-,,A-,,A-,A-,A-,5,5,,,1
W07,,2015,2016,11,5131,Math 3 ACP Acc,,,A,,A,,A,,A,A-,A,5,5,,,1
W07,,2016,2016,12,5081,AP Calculus 4 AB,1,,A-,,A,,B,,B-,,B+,5,5,,FY,10
W07,,2011,2015,9,5161,Math 1 I,,,B-,,A-,,B,,B-,B,B,5,5,,,1
W07,,2012,2015,10,5171,Math 2 ACP,,,A-,,B,,A-,,B+,B,B+,5,5,,,1
W07,,2013,2015,11,5181,Math 3 ACP,,,B-,,B,,B,,B-,D,C+,5,5,,,1
W07,,2014,2015,12,5191,Pre-Calculus ACP,,,A-,,B+,,C+,,C,,B-,5,5,,,1
W07,MAT,2019,2022,9,5111,Math 1 ACP Acc,8,,B-,,D-,,B+,,D,F,C-,5,5,,FY,45
W07,MAT,2020,2022,10,5121,Math 2 ACP Acc,6,,C+,,D,,P,,,,C-,5,5,,FY,32
W07,MAT,2021,2022,11,5131,Math 3 ACP Accelerated (Pre-Calculus),6,,P,,B,,P,,NG,,P,5,5,,FY,22
W07,MAT,2022,2022,12,5141,Intro to Calculus ACP Acc,4,,F,,F,,B,,F,,D-,5,5,,FY,30
W07,,2017,2020,9,5011,Math 1 H,7,,B+,,B+,,B-,,B-,C+,B,5,5,,FY,47
W07,MAT,2018,2020,10,5021,Math 2 H,2,,A-,,A-,,A,,B,B+,A-,5,5,,FY,6
W07,MAT,2019,2020,11,5031,Math 3 (Pre-Calculus) H,6,,A,,A-,,B+,,B,B+,A-,5,5,,FY,21
W07,MAT,2020,2020,12,5041,AP Calculus 4 BC,3,,A-,,B+,,P,,,,A-,5,5,,FY,6
W07,,2014,2017,9,5161,Math 1 ACP,,,B+,,A-,,A,,A-,B+,A-,5,5,,,1
W07,,2015,2017,10,5171,Math 2 ACP,,,C+,,C,,C+,,C-,C+,C,5,5,,,1
W07,,2016,2017,11,5181,Math 3 ACP,6,,C+,,F,,B-,,A,B,B-,5,5,,FY,1
W07,,2017,2017,12,5191,Pre-Calculus ACP,2,,A,,C+,,C-,,C+,,C+,5,5,,FY,9
W07,MAT,2019,2022,9,5011,Math 1 H,6,,A,,A-,,A-,,B,A,A-,5,5,,FY,29
W07,MAT,2020,2022,10,5021,Math 2 H,7,,A,,A-,,P,,,,A,5,5,,FY,15
W07,MAT,2021,2022,11,5031,Math 3 (Pre-Calculus) H,6,,A,,A,,A,0,A,,A,5,5,,FY,7
W07,MAT,2022,2022,12,5041,AP Calculus 4 BC,1,,A,,A,,A,,A,,A,5,5,,FY,5
Active,MAT,2022,2025,9,5161,Math 1 ACP,1,,B,,B,,B-,,B,,B,5,12,,FY,30
Active,MAT,2023,2025,10,5171,Math 2 ACP,3,Y,A-,Y,B,Y,A-,Y,B+,C+,B+,12,12,,FY,25
W01,MAT,2019,2022,9,5011,Math 1 H,3,,A,,B+,,B+,,A,,A-,5,5,,FY,9
W07,,2014,2017,9,5011,Math 1 H,,,A-,,A,,A,,A,A,A,5,5,,,1
W07,,2015,2017,10,5021,Math 2 H,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2016,2017,11,5031,Math 3 H,5,,A,,A,,A,,A,A,A,5,5,,FY,6
W07,,2017,2017,12,5041,AP Calculus 4 BC,1,,A,,A,,A,,A,,A,5,5,,FY,23
W07,,2017,2020,9,5011,Math 1 H,3,,B+,,B+,,A-,,A,B+,A-,5,5,,FY,29
W07,MAT,2018,2020,10,5021,Math 2 H,4,,A-,,B-,,A-,,A,B-,B+,5,5,,FY,18
W07,MAT,2019,2020,11,5031,Math 3 (Pre-Calculus) H,1,,A,,B+,,B,,A-,A,A-,5,5,,FY,19
W07,MAT,2020,2020,12,5081,AP Calculus 4 AB,5,,A,,A,,P,,,,A,5,5,,FY,19
Active,MAT,2022,2025,9,5011,Math 1 H,4,,,,,,A,,A-,,A-,5,12,,FY,83
Active,MAT,2022,2025,9,5012,Math 1 Accelerated/Honors,4,,A,,A,,,,,,,5,,,FY,84
Active,MAT,2023,2025,10,5021,Math 2 H,3,Y,A,Y,A,Y,A,Y,A,A,A,12,12,,FY,7
W07,,2017,2020,9,5011,Math 1 H,4,,B+,,B+,,B,,A-,B,B+,5,5,,FY,29
W07,MAT,2018,2020,10,5121,Math 2 ACP Acc,7,,A,,A,,A,,A,A,A,5,5,,FY,40
W07,MAT,2019,2020,11,5131,Math 3 ACP Accelerated (Pre-Calculus),3,,A,,A,,A,,A,A,A,5,5,,FY,26
W07,MAT,2020,2020,12,5141,Intro to Calculus ACP Acc,2,,A,,A,,P,,,,A,5,5,,FY,7
W07,,2014,2017,9,5011,Math 1 H,,,A-,,A,,A-,,B,A-,A-,5,5,,,1
W07,,2015,2017,10,5021,Math 2 H,,,A,,A-,,A,,A,B+,A-,5,5,,,1
W07,,2016,2017,11,5031,Math 3 H,1,,A-,,C+,,B+,,B,A,B+,5,5,,FY,19
W07,,2017,2017,12,5081,AP Calculus 4 AB,1,,A,,B,,B,,A,,A-,5,5,,FY,10
W07,,2010,2013,9,5411,Math 1  II,,,,,B-,,B,,B,D+,B-,5,5,,,1
W07,,2012,2013,11,5431,Math 3  CP,,,N,,N,,N,,N,F,N,5,0,,,1
W07,,2013,2013,12,5431,Math 3  CP,,,A-,,A-,,A-,,B,,A-,5,5,,,1
W07,,2008,2013,9,5811,Math 1  I (Simms),,,,,,,,,,,D+,5,5,,,1
W07,,2009,2013,10,5171,Math 2  I,,,,,,,,,,,B-,5,5,,,1
W07,,2010,2013,11,5181,Math 3 I,,,D+,,D,,W,,,,W,2.5,,,,1
W14,,2010,2014,9,5161,Math 1 I,,,D,,F,,F,,N,F,F,5,0,,,1
W14,,2011,2014,9,5421,Math 2  II,,,N,,N,,,,,,,2.5,,,,1
W07,,2013,2016,9,5011,Math 1 H,,,A-,,B+,,B+,,A,B-,B+,5,5,,,1
W07,,2014,2016,10,5021,Math 2 H,,,B,,B,,B,,B,C-,B-,5,5,,,1
W07,,2015,2016,11,5031,Math 3 H,,,A-,,A,,A,,A,A-,A-,5,5,,,1
W07,,2016,2016,12,5041,AP Calculus 4 BC,2,,B+,,B,,A-,,B-,,B+,5,5,,FY,35
W06,MAT,2018,2021,9,5011,Math 1 H,7,,A,,A,,A,,A,A,A,5,5,,FY,9
W06,MAT,2019,2021,10,5021,Math 2 H,7,,A,,A,0,A,,B+,B+,A,5,5,,FY,6
W07,,2016,2019,9,5161,Math 1 ACP,2,,B,,B-,,B,,B,B,B,5,5,,FY,1
W07,,2017,2019,10,5171,Math 2 ACP,4,,B+,,B,,A,,A,C-,B+,5,5,,FY,40
W07,MAT,2018,2019,11,5181,Math 3 ACP,4,,A-,,A,,A-,,A-,A-,A-,5,5,,FY,21
W07,MAT,2019,2019,12,5191,Pre-Calculus ACP,4,,A,,C+,,C-,,D+,,C+,5,5,,FY,15
W07,,2013,2016,9,5111,Math 1 ACP Acc,,,A,,A-,,A,,A-,A,A,5,5,,,1
W07,,2014,2016,10,5121,Math 2 ACP Acc,,,A,,A,,A,,A,B+,A,5,5,,,1
W07,,2015,2016,11,5131,Math 3 ACP Acc,,,B+,,B+,,B+,,A,A-,B+,5,5,,,1
W07,,2016,2016,12,5141,Intro to Calculus ACP Acc,1,,A,,A,,C,,C+,,B,5,5,,FY,3
W07,MAT,2019,2022,9,5111,Math 1 ACP Acc,2,,A,,A,,A-,,A,A-,A,5,5,,FY,48
W07,MAT,2020,2022,10,5121,Math 2 ACP Acc,8,,A-,,A,,P,,,,A,5,5,,FY,32
W07,MAT,2021,2022,11,5131,Math 3 ACP Accelerated (Pre-Calculus),4,,A,,A,,A,,A,,A,5,5,,FY,26
W07,MAT,2022,2022,12,5141,Intro to Calculus ACP Acc,4,,A-,,A,,A,,B,,A-,5,5,,FY,30
W07,MAT,2019,2022,9,5111,Math 1 ACP Acc,6,,B+,,B+,,A-,,A-,B,A-,5,5,,FY,22
W07,MAT,2020,2022,10,5021,Math 2 H,7,,C,,C,,P,,,,P,5,5,,FY,15
W07,MAT,2021,2022,11,5131,Math 3 ACP Accelerated (Pre-Calculus),4,,A,,A,,A,,A,,A,5,5,,FY,26
W07,MAT,2022,2022,12,5141,Intro to Calculus ACP Acc,3,2,A-,1,A,2,B+,1,B+,,A-,5,5,,FY,35
W07,MAT,2018,2021,9,5111,Math 1 ACP Acc,6,,B+,,A-,,A,,B+,C+,B+,5,5,,FY,48
W07,MAT,2019,2021,10,5121,Math 2 ACP Acc,1,,B,,A,,A-,,A-,B,A-,5,5,,FY,46
W07,MAT,2020,2021,11,5131,Math 3 ACP Accelerated (Pre-Calculus),4,,A-,,B+,,P,,,,A-,5,5,,FY,31
W07,MAT,2021,2021,12,5141,Intro to Calculus ACP Acc,1,,A,,A,,B,,A,,A,5,5,,FY,30
W07,,2017,2020,9,5011,Math 1 H,4,,A-,,A-,,A,,A-,B+,A-,5,5,,FY,29
W07,MAT,2018,2020,10,5021,Math 2 H,6,,A-,,A,,A-,,A-,B,A-,5,5,,FY,30
W07,MAT,2019,2020,11,5031,Math 3 (Pre-Calculus) H,6,,A,,A-,,A-,,A,A,A,5,5,,FY,21
W07,MAT,2020,2020,12,5041,AP Calculus 4 BC,2,,A,,A-,9,P,,,,A,5,5,,FY,6
W07,,2016,2018,10,5171,Math 2 ACP,1,,A,,A,,A,,A,A,A,5,5,,FY,36
W07,,2017,2018,11,5181,Math 3 ACP,4,,A,,A,,A,,A,A,A,5,5,,FY,1
W07,MAT,2018,2018,12,5191,Pre-Calculus ACP,1,,A,,A-,,A-,,A-,,A,5,5,,FY,14
W07,,2017,2020,9,5011,Math 1 H,5,,B+,,B-,,B,,B+,C,B,5,5,,FY,3
W07,MAT,2018,2020,10,5021,Math 2 H,4,,A-,,B+,,A,,A,C,A-,5,5,,FY,18
W07,MAT,2019,2020,11,5031,Math 3 (Pre-Calculus) H,6,,A,,A,,A,,A,A,A,5,5,,FY,21
W07,MAT,2020,2020,12,5041,AP Calculus 4 BC,4,,A,,A,,P,,,,A,5,5,,FY,5
W07,,2016,2018,10,5121,Math 2 ACP Acc,3,,B,,B,,A,,B,D,B+,5,5,,FY,36
W07,,2017,2018,11,5131,Math 3 ACP Acc,3,,B,,B+,,A-,,NC,,B,5,5,,FY,22
W07,MAT,2018,2018,12,5141,Intro to Calculus ACP Acc,4,,B+,,B,,B-,,D+,,B-,5,5,,FY,7
W07,,2013,2016,9,5161,Math 1 ACP,,,B+,,B-,,C,,D+,F,C,5,5,,,1
W07,,2014,2016,10,5171,Math 2 ACP,,,B-,,B+,,C+,,B-,B,B-,5,5,,,1
W07,,2015,2016,11,5181,Math 3 ACP,,,B,,N,,A-,,N,A-,A-,5,5,,,1
W07,,2016,2016,12,5191,Pre-Calculus ACP,2,,B,,,,C+,,C+,,B,5,5,,FY,8
W18,,2006,2013,9,5711,Mathematics 9,,,,,,,,,,,P,5,5,,,1
W18,,2007,2013,10,5701,Math Support,,,,,,,,,,,C+,2.5,2.5,,,1
W07,,2012,2015,10,5131,Math 3 ACP Acc,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2013,2015,11,5081,AP Calculus 4 AB,,,A,,A,,A,,A,,A,5,5,,,1
W07,,2016,2019,9,5161,Math 1 ACP,6,,B-,,C-,,C-,,D+,B-,C,5,5,,FY,1
W07,,2017,2019,10,5171,Math 2 ACP,3,,B-,,B,,B+,,C+,F,C+,5,5,,FY,40
W07,MAT,2018,2019,11,5181,Math 3 ACP,1,,C,,B-,3,D+,7,C-,,D+,5,5,,FY,12
W07,MAT,2019,2019,12,5191,Pre-Calculus ACP,2,,C+,,B-,,C-,,D,,C,5,5,,FY,14
Active,MAT,2022,2026,9,5012,Math 1 Accelerated/Honors,9,,M,,M,,,,,,,5,,,FY,45
Active,MAT,2022,2026,9,5111,Math 1 ACP Acc,16,,,,,,,,,,I,5,,,FY,35
Active,MAT,2022,2026,9,5111,Math 1 ACP Acc,9,,,,,,M,,,,M,5,,,FY,45
Active,MAT,2023,2026,9,5012,Math 1 Accelerated/Honors,7,,M,Y,M,,,,,,,12,0,,FY,9
Active,MAT,2023,2026,9,5111,Math 1 ACP Acc,7,,,,,,,,,,,12,,,FY,9
W07,MAT,2022,2023,11,5181,Math 3 ACP,4,,B,,A,,A,,A,,A,5,12,,FY,6
W07,MAT,2023,2023,12,5141,Intro to Calculus ACP Acc,2,Y,,,,,,Y,,,,12,,,FY,19
W04,MAT,2022,2025,9,5011,Math 1 H,12,,,,,,A-,,A,,A,5,12,,FY,49
W04,MAT,2022,2025,9,5012,Math 1 Accelerated/Honors,12,,A,,A,,,,,,,5,,,FY,49
W07,,2015,2018,9,5011,Math 1 H,,,A-,,A,,A,,A-,A-,A-,5,5,,,1
W07,,2016,2018,10,5021,Math 2 H,5,,A,,A-,,A,,A,B,A-,5,5,,FY,1
W07,,2017,2018,11,5031,Math 3 H,6,,A,,A,,A,,B,A,A,5,5,,FY,19
W07,MAT,2018,2018,12,5041,AP Calculus 4 BC,3,,A-,,A-,,A-,,A,,A-,5,5,,FY,6
W07,,2015,2018,9,5011,Math 1 H,,,A-,,A-,,A-,,A,A,A,5,5,,,1
W07,,2016,2018,10,5021,Math 2 H,6,,A,,A,,A-,,A,A,A,5,5,,FY,1
W07,,2017,2018,11,5031,Math 3 H,4,,A-,,A,,A,,A,A,A,5,5,,FY,19
W07,MAT,2018,2018,12,5041,AP Calculus 4 BC,4,,A,,A,,A,,A,,A,5,5,,FY,6
W07,,2016,2019,9,5111,Math 1 ACP Acc,5,,B+,,A-,,B,,C+,B-,B,5,5,,FY,10
W07,,2017,2019,10,5121,Math 2 ACP Acc,1,,C,,C+,,A,,A,D,B,5,5,,FY,40
W07,MAT,2018,2019,11,5131,Math 3 ACP Acc,6,,B,,B+,,B,,B,B,B,5,5,,FY,22
W07,MAT,2019,2019,12,5141,Intro to Calculus ACP Acc,2,,NB-,,B,,C+,,B-,,B-,5,5,,FY,19
W07,,2012,2016,9,5161,Math 1 ACP,,,B-,,B-,,B,,B,C+,B-,5,5,,,1
W07,,2013,2016,10,5171,Math 2 ACP,,,A,,B,,A-,,A-,A-,B+,5,5,,,1
W07,,2014,2016,11,5181,Math 3 ACP,,,A-,,B,,B+,,B+,D-,B,5,5,,,1
W07,,2015,2016,12,5191,Pre-Calculus ACP,,,A,,B+,,B,,A,,A-,5,5,,,1
Active,MAT,2021,2024,9,5011,Math 1 H,9,,A,,A,,A,,A,,A,5,12,,FY,29
Active,MAT,2022,2024,10,5021,Math 2 H,14,,A,,A,,A,,A-,,A,5,12,,FY,29
Active,MAT,2023,2024,11,5031,Math 3 (Pre-Calculus) H,4,Y,A,Y,A,Y,A,Y,A-,A,A,12,12,,FY,53
W07,MAT,2018,2021,9,5011,Math 1 H,2,,A,,B+,,A,,A-,A,A,5,5,,FY,3
W07,MAT,2019,2021,10,5021,Math 2 H,3,,A,,A-,,A,,A-,B-,A-,5,5,,FY,30
W07,MAT,2020,2021,11,5031,Math 3 (Pre-Calculus) H,1,,A-,,A-,,P,,,,A-,5,5,,FY,7
W07,MAT,2021,2021,12,5041,AP Calculus 4 BC,4,,A,,A,,B,,P,,A,5,5,,FY,52
W07,,2007,2010,9,5911,Network Math 9  II,,,,,,,,,,,C+,5,5,,,1
W07,,2008,2010,10,5921,Network Math 10  II,,,,,,,,,,,P,5,5,,,1
W07,,2010,2010,12,5961,Links Math II,,,B,,A,,C+,,N,,B-,5,5,,,1
W07,MAT,2019,2022,9,5111,Math 1 ACP Acc,1,,A,,A,,A-,,A-,B,A-,5,5,,FY,48
W07,MAT,2020,2022,10,5021,Math 2 H,9,,B+,,B-,,P,,,,B,5,5,,FY,17
W07,MAT,2021,2022,11,5031,Math 3 (Pre-Calculus) H,5,,A,,A,,A,,A,,A,5,5,,FY,6
W07,MAT,2022,2022,12,5081,AP Calculus 4 AB,1,,A,,A,,A,,A,,A,5,5,,FY,10
W07,MAT,2019,2022,9,5011,Math 1 H,4,,A,,A,,A,,A,A,A,5,5,,FY,3
W07,MAT,2020,2022,10,5021,Math 2 H,1,,A,,A,,P,,,,A,5,5,,FY,17
W07,MAT,2021,2022,11,5031,Math 3 (Pre-Calculus) H,8,,A,,A,,A,,A,,A,5,5,,FY,53
W07,MAT,2022,2022,12,5041,AP Calculus 4 BC,1,,A,,A,,A,,B,,A,5,5,,FY,5
Active,MAT,2022,2025,9,5012,Math 1 Accelerated/Honors,13,,B-,,B-,,,,,,,5,,,FY,3
Active,MAT,2022,2025,9,5111,Math 1 ACP Acc,13,,,,,,B,,D,,C+,5,12,,FY,3
Active,MAT,2023,2025,10,5121,Math 2 ACP Acc,14,Y,C+,Y,B-,Y,D-,Y,D+,F,D+,12,12,,FY,12
W07,,2016,2019,9,5011,Math 1 H,6,,B-,,A,,A,,B,C-,B,5,5,,FY,8
W07,,2017,2019,10,5021,Math 2 H,5,,B,,C-,,C-,,A-,D+,C+,5,5,,FY,18
W07,MAT,2018,2019,11,5031,Math 3 H,2,,D+,,,,,,,,,5,0,,FY,19
W07,MAT,2018,2019,11,5131,Math 3 ACP Acc,7,,,,A-,,A-,,A-,B+,A-,5,5,,FY,22
W07,MAT,2019,2019,12,5081,AP Calculus 4 AB,1,,B+,,B,,B-,,B-,,B,5,5,,FY,13
W07,,2011,2015,9,5811,Math 1  Simms I,,,B+,,B,,B+,,B+,B-,B+,5,5,,,1
W07,,2012,2015,10,5821,Math 2  Simms I,,,A,,A,,A,,A,B-,A-,5,5,,,1
W07,,2013,2015,11,5831,Math 3 SIMMS  ACP,,,A,,A-,,A,,A,A,A,5,5,,,1
W07,,2014,2015,12,5841,Math SIMMS Pre-Calculus ACP,,,A,,A,,A,,A,,A,5,5,,,1
Active,MAT,2022,2025,9,5161,Math 1 ACP,4,,A,,A,,A,,A,,A,5,12,,FY,10
Active,MAT,2023,2025,10,5171,Math 2 ACP,6,Y,B+,N,B-,Y,B-,Y,B-,B-,B-,12,12,,FY,25
W02,,2017,2019,10,5171,Math 2 ACP,5,,A-,,A,,A-,,B,A-,B+,5,5,,FY,26
W07,,2017,2017,12,5421,Math 2  CP,1,,B-,,B,,B,,B+,,B,5,5,,FY,59
W07,,2013,2016,9,5011,Math 1 H,,,A,,A-,,B,,A,A,A-,5,5,,,1
W07,,2014,2016,10,5021,Math 2 H,,,B+,,A-,,A,,B,A-,A-,5,5,,,1
W07,,2015,2016,11,5031,Math 3 H,,,A-,,A,,A-,,A,A,A,5,5,,,1
W07,,2016,2016,12,5041,AP Calculus 4 BC,3,,B+,,A-,,A-,,A-,,A-,5,5,,FY,35
W07,,2014,2019,9,5111,Math 1 ACP Acc,,,B-,,C,,C-,,A-,B,B-,5,5,,,1
W07,,2015,2019,10,5121,Math 2 ACP Acc,,,A-,,A,,A,,A-,B-,A-,5,5,,,1
W07,,2016,2019,11,5131,Math 3 ACP Acc,3,,B,,A-,,A,,B,C-,B,5,5,,FY,22
W07,,2017,2020,9,5111,Math 1 ACP Acc,2,,B,,B,,A,,B,B-,B,5,5,,FY,1
W07,MAT,2018,2020,10,5121,Math 2 ACP Acc,3,,A,,A,,B+,,A,B-,A-,5,5,,FY,10
W07,MAT,2019,2020,11,5131,Math 3 ACP Accelerated (Pre-Calculus),7,,B,,C,,C,,C,F,C,5,5,,FY,47
W07,MAT,2020,2020,12,5141,Intro to Calculus ACP Acc,3,,B,,B-,,P,,,,B-,5,5,,FY,27
W07,,2008,2011,9,5111,Mathematics 1 Acc,,,,,,,,,,,B+,5,5,,,1
W07,,2009,2011,10,5121,Mathematics 2 Acc,,,,,,,,,,,A,5,5,,,1
W07,,2010,2011,11,5131,Mathematics 3 Acc,,,A,,A,,A,,B,A,A,5,5,,,1
W07,,2011,2015,9,5011,Honors Math 1,,,B+,,A-,,A,,B+,A,A-,5,5,,,1
W07,,2012,2015,10,5021,Honors Math 2,,,B-,,B-,,B-,,B+,D+,B-,5,5,,,1
W07,,2013,2015,11,5031,Math 3 H,,,B+,,B-,,C+,,C+,C-,C+,5,5,,,1
W07,,2014,2015,12,5081,AP Calculus 4 AB,,,B+,,A-,,B,,C,,B,5,5,,,1
W07,MAT,2018,2021,9,5111,Math 1 ACP Acc,1,,C-,,C+,,B-,,C,,C,5,5,,FY,54
W07,,2017,22,11,5181,Math 3 ACP,4,,NP,,,,,,,,,5,0,,FY,1
W07,,2014,2017,9,5011,Math 1 H,,,A,,A,,A,,A-,A,A,5,5,,,1
W07,,2015,2017,10,5021,Math 2 H,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2016,2017,11,5031,Math 3 H,1,,A,,A,,A,,A,A,A,5,5,,FY,19
W07,,2017,2017,12,5041,AP Calculus 4 BC,3,,A-,,A,,A,,B+,,A-,5,5,,FY,35
