,Unnamed: 0,State,Area name,FIPS,TotalVote2024,DemVote2024,RepVote2024,OtherVote2024,"Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2008-12","High school diploma only, 2008-12","Some college or associate's degree, 2008-12","Bachelor's degree or higher, 2008-12","Percent of adults with less than a high school diploma, 2008-12","Percent of adults with a high school diploma only, 2008-12","Percent of adults completing some college or associate's degree, 2008-12","Percent of adults with a bachelor's degree or higher, 2008-12","Less than a high school diploma, 2018-22","High school diploma only, 2018-22","Some college or associate's degree, 2018-22","Bachelor's degree or higher, 2018-22","Percent of adults with less than a high school diploma, 2018-22","Percent of adults with a high school diploma only, 2018-22","Percent of adults completing some college or associate's degree, 2018-22","Percent of adults with a bachelor's degree or higher, 2018-22",Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Metro_2013,Unemp2001,Unemp2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,RepVote2020,DemVote2020,TotalVote2020,pctdem2008,pctdem2012,pctdem2016,pctrep2008,pctrep2012,pctrep2016,dempct2024,dempct2020,DiffPct,FIPS2,FIPS3,Diff3
49,49,AL,Montgomery County,1101,89510,57734.0,30404,1372,27905.0,34410.0,38733.0,40294.0,19.7,24.3,27.4,28.5,21542.0,38755.0,40813.0,45258.0,14.71769786,26.47778203,27.88382707,30.92069305,18222.0,38816.0,43402.0,51002.0,12.03232921,25.63093462,28.65915664,33.67757954,2.0,2.0,1.0,4.6,3.1,50645.0,93.8,33311.0,64529.0,99139.0,59.35,61.89,61.45,40.13,37.61,35.46,64.50005585968049,65.08941990538537,-0.5893640457048832,1101,01101,-1
50,50,AL,Morgan County,1103,53355,12343.0,40310,702,17347.0,22252.0,20242.0,13490.0,23.7,30.3,27.6,18.4,14598.0,25812.0,24692.0,15801.0,18.04383027,31.90487374,30.52049986,19.53079614,12535.0,26134.0,25965.0,20240.0,14.76895162,30.79152626,30.59240757,23.84711455,3.0,2.0,1.0,5.2,2.1,56340.0,104.4,39664.0,13234.0,53722.0,27.49,27.25,22.22,71.26,71.75,74.02,23.133726923437354,24.634228062990953,-1.5005011395535988,1103,01103,-1
51,51,AL,Perry County,1105,4460,3170.0,1268,22,2625.0,2119.0,1533.0,701.0,37.6,30.4,22.0,10.0,1866.0,2707.0,1433.0,739.0,27.66493699,40.13343217,21.24536694,10.9562639,1085.0,2280.0,1140.0,809.0,20.4177644,42.90553256,21.45276628,15.22393677,8.0,4.0,0.0,11.1,5.3,31522.0,58.4,1339.0,3860.0,5230.0,72.37,74.9,72.45,27.26,24.69,26.66,71.0762331838565,73.80497131931166,-2.72873813545516,1105,01105,-1
52,52,AL,Pickens County,1107,8899,3385.0,5455,59,4108.0,5110.0,2995.0,1323.0,30.3,37.8,22.1,9.8,3017.0,5656.0,3400.0,1317.0,22.5317401,42.24047797,25.39208364,9.835698282,2046.0,5588.0,3986.0,1972.0,15.05297234,41.11241907,29.32607416,14.50853443,3.0,2.0,1.0,8.5,3.3,43926.0,81.4,5594.0,4022.0,9668.0,45.63,46.35,41.63,53.98,53.31,57.18,38.03798179570738,41.60115846090194,-3.563176665194561,1107,01107,-1
53,53,AL,Pike County,1109,13206,4882.0,8213,111,5472.0,5312.0,3655.0,3264.0,30.9,30.0,20.6,18.4,3509.0,6858.0,4407.0,4281.0,18.41511414,35.99055366,23.12778798,22.46654421,2324.0,6957.0,4602.0,5322.0,12.10101536,36.22494142,23.96250976,27.71153345,6.0,5.0,0.0,5.4,2.7,38945.0,72.1,8042.0,5636.0,13841.0,42.13,42.78,38.4,57.36,56.45,58.42,36.96804482810843,40.719601184885484,-3.7515563567770513,1109,01109,-1
54,54,AL,Randolph County,1111,11086,1919.0,9098,69,5618.0,4723.0,2942.0,1479.0,38.1,32.0,19.9,10.0,4389.0,5449.0,3798.0,1838.0,28.36370686,35.2139072,24.54439705,11.87798888,2808.0,5443.0,4427.0,2936.0,17.98386064,34.85974126,28.35276034,18.80363776,6.0,4.0,0.0,6.3,2.5,45889.0,85.0,8559.0,2203.0,10837.0,29.51,29.6,22.49,69.1,69.47,75.64,17.31012087317337,20.328504198578944,-3.0183833254055727,1111,01111,-1
55,55,AL,Russell County,1113,20642,10379.0,10047,216,10749.0,10594.0,7654.0,3110.0,33.5,33.0,23.8,9.7,7559.0,11261.0,11005.0,5123.0,21.62927778,32.22215864,31.48964175,14.65892183,5904.0,11794.0,15646.0,6524.0,14.80886927,29.58262265,39.24450687,16.3640012,2.0,2.0,1.0,5.6,2.6,44849.0,83.1,9864.0,11228.0,21329.0,53.32,55.62,49.75,46.02,43.85,47.83,50.280980525142915,52.64194289465048,-2.360962369507561,1113,01113,-1
56,56,AL,St. Clair County,1115,42726,7483.0,34873,370,12353.0,14921.0,11036.0,4791.0,28.7,34.6,25.6,11.1,11002.0,19643.0,17938.0,8507.0,19.27132598,34.40707655,31.42056402,14.90103346,8203.0,22916.0,20933.0,12471.0,12.71329603,35.51601754,32.44269485,19.32799157,1.0,1.0,1.0,4.2,2.2,63015.0,116.7,36166.0,7744.0,44441.0,17.87,16.5,14.55,81.11,82.6,82.42,17.51392594673033,17.425350464661012,0.08857548206931654,1115,01115,1
57,57,AL,Shelby County,1117,114412,32947.0,79522,1943,12386.0,21671.0,25479.0,34649.0,13.2,23.0,27.1,36.8,11096.0,27883.0,38539.0,52858.0,8.510768853,21.3866049,29.55988832,40.54273793,9537.0,30961.0,43079.0,70068.0,6.207165869,20.15099743,28.0380097,45.603827,1.0,1.0,1.0,3.0,1.8,85457.0,158.3,79700.0,33268.0,114950.0,22.75,21.68,22.69,76.19,77.22,72.12,28.796804530993253,28.941278816876903,-0.14447428588364986,1117,01117,-1
58,58,AL,Sumter County,1119,5304,3722.0,1542,40,3077.0,2719.0,1849.0,1086.0,35.2,31.1,21.2,12.4,2066.0,3279.0,1776.0,1287.0,24.57183635,38.99857279,21.12274025,15.30685062,823.0,2369.0,2562.0,1600.0,11.19118847,32.21376122,34.8381833,21.75686701,8.0,6.0,0.0,8.5,3.5,29490.0,54.6,1598.0,4648.0,6291.0,74.99,77.15,74.03,24.66,22.57,24.66,70.17345399698341,73.88332538547131,-3.7098713884878975,1119,01119,-1
59,59,AL,Talladega County,1121,33200,10878.0,22070,252,16102.0,18270.0,12737.0,5951.0,30.3,34.4,24.0,11.2,12349.0,20942.0,15669.0,6862.0,22.1221024,37.51567482,28.0695783,12.29264448,9637.0,20033.0,18205.0,9531.0,16.78744382,34.89704909,31.71271296,16.60279413,4.0,3.0,0.0,6.6,3.1,47331.0,87.7,22235.0,13138.0,35663.0,40.28,41.67,36.28,58.8,57.67,61.71,32.765060240963855,36.83930123657572,-4.074240995611866,1121,01121,-1
60,60,AL,Tallapoosa County,1123,20019,4974.0,14881,164,8489.0,9348.0,6524.0,4012.0,29.9,32.9,23.0,14.1,6453.0,10220.0,7850.0,4493.0,22.23945409,35.22194651,27.05403915,15.48456024,5356.0,9493.0,9343.0,5365.0,18.1209189,32.11760328,31.61010928,18.15136854,6.0,6.0,0.0,6.0,2.9,47444.0,87.9,14963.0,5859.0,20991.0,31.4,33.56,28.32,67.92,65.83,69.76,24.846395923872322,27.91196226954409,-3.065566345671769,1123,01123,-1
61,61,AL,Tuscaloosa County,1125,85071,33322.0,50617,1132,20981.0,28115.0,26139.0,23804.0,21.2,28.4,26.4,24.0,16286.0,36344.0,31429.0,30409.0,14.22755705,31.75035818,27.45658175,26.56550302,13287.0,41754.0,43086.0,43832.0,9.359744715,29.41271776,30.35101684,30.87652069,3.0,2.0,1.0,4.2,2.5,56274.0,104.2,51117.0,37765.0,90172.0,41.56,40.78,38.41,57.54,58.21,57.71,39.16963477565798,41.88107172958346,-2.711436953925478,1125,01125,-1
62,62,AL,Walker County,1127,29704,4092.0,25393,219,15713.0,16647.0,11183.0,4376.0,32.8,34.7,23.3,9.1,11110.0,16534.0,14013.0,4762.0,23.93416489,35.61903531,30.18806954,10.25873026,7849.0,15772.0,14737.0,6923.0,17.33398114,34.83138623,32.54565933,15.2889733,1.0,1.0,1.0,6.1,2.8,46343.0,85.8,26002.0,4834.0,31170.0,25.9,22.99,15.26,72.32,75.91,82.34,13.775922434688932,15.508501764517163,-1.7325793298282317,1127,01127,-1
63,63,AL,Washington County,1129,8429,1859.0,6526,44,3112.0,4904.0,2255.0,969.0,27.7,43.6,20.1,8.6,2323.0,5581.0,2553.0,1104.0,20.09341752,48.27437073,22.0828648,9.549346942,1232.0,4601.0,3174.0,1493.0,11.73333333,43.81904762,30.22857143,14.21904762,8.0,7.0,0.0,9.0,3.6,49795.0,92.2,6564.0,2258.0,8876.0,34.95,33.9,27.82,64.43,65.63,70.81,22.05481077233361,25.4393871113114,-3.3845763389777908,1129,01129,-1
64,64,AL,Wilcox County,1131,5262,3449.0,1793,20,3228.0,2414.0,1528.0,809.0,40.5,30.3,19.2,10.1,2181.0,2919.0,1653.0,840.0,28.72382458,38.44330304,21.77005136,11.06282102,1576.0,2855.0,1817.0,821.0,22.29452539,40.38760787,25.70377705,11.61408969,9.0,10.0,0.0,10.2,7.8,30071.0,55.7,1833.0,4048.0,5903.0,71.02,74.31,70.92,28.77,25.63,28.39,65.54541999239832,68.57530069456209,-3.0298807021637657,1131,01131,-1
65,65,AL,Winston County,1133,11146,882.0,10190,74,6387.0,5855.0,3425.0,1411.0,37.4,34.3,20.1,8.3,5174.0,5180.0,4837.0,2005.0,30.08839265,30.12328448,28.12863457,11.6596883,3393.0,6859.0,4396.0,2350.0,19.9611719,40.35180609,25.8618661,13.8251559,6.0,4.0,0.0,9.5,2.4,47176.0,87.4,10195.0,974.0,11284.0,17.52,13.24,8.46,80.78,85.57,89.48,7.913152700520366,8.631690889755406,-0.7185381892350398,1133,01133,-1
66,66,AK,District 1,2701,8579,3364.0,4859,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.21202937405292,,,2701,02701,-1
67,67,AK,District 2,2702,9558,4567.0,4533,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.78196275371417,,,2702,02702,-1
68,68,AK,District 3,2703,11101,6128.0,4493,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.202234032970004,,,2703,02703,-1
69,69,AK,District 4,2704,9263,6155.0,2690,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.44715534923891,,,2704,02704,-1
70,70,AK,District 5,2705,8014,3323.0,4350,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.464936361367606,,,2705,02705,-1
71,71,AK,District 6,2706,11991,4772.0,6698,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.79651405220582,,,2706,02706,-1
72,72,AK,District 7,2707,9606,2513.0,6774,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.16073287528628,,,2707,02707,-1
73,73,AK,District 8,2708,10802,2575.0,7948,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.83817811516386,,,2708,02708,-1
74,74,AK,District 9,2709,11525,5673.0,5467,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2234273318872,,,2709,02709,-1
75,75,AK,District 10,2710,8552,3968.0,4259,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.398503274087936,,,2710,02710,-1
76,76,AK,District 11,2711,9521,4471.0,4723,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.95935300913769,,,2711,02711,-1
77,77,AK,District 12,2712,8267,4045.0,3948,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.929478650054435,,,2712,02712,-1
78,78,AK,District 13,2713,7338,3556.0,3490,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.46007086399564,,,2713,02713,-1
79,79,AK,District 14,2714,7166,4194.0,2674,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.52637454646944,,,2714,02714,-1
80,80,AK,District 15,2715,9072,4254.0,4496,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.89153439153439,,,2715,02715,-1
81,81,AK,District 16,2716,9433,5212.0,3837,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.252835789250504,,,2716,02716,-1
82,82,AK,District 17,2717,7405,4794.0,2302,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.74004051316678,,,2717,02717,-1
83,83,AK,District 18,2718,4432,1781.0,2468,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.185018050541515,,,2718,02718,-1
84,84,AK,District 19,2719,4884,2745.0,1919,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.203931203931205,,,2719,02719,-1
85,85,AK,District 20,2720,6992,3785.0,2918,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.13329519450801,,,2720,02720,-1
86,86,AK,District 21,2721,8846,4595.0,3918,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.94438164141985,,,2721,02721,-1
87,87,AK,District 22,2722,5278,2563.0,2514,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.56006062902615,,,2722,02722,-1
88,88,AK,District 23,2723,10321,3967.0,5907,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.43619804282531,,,2723,02723,-1
89,89,AK,District 24,2724,9814,3140.0,6286,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9951090279193,,,2724,02724,-1
90,90,AK,District 25,2725,10450,3169.0,6884,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.32535885167464,,,2725,02725,-1
91,91,AK,District 26,2726,9432,2009.0,7131,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.29983036471586,,,2726,02726,-1
92,92,AK,District 27,2727,8851,1806.0,6778,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.404474070726472,,,2727,02727,-1
93,93,AK,District 28,2728,9270,2210.0,6708,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8403451995685,,,2728,02728,-1
94,94,AK,District 29,2729,10493,2705.0,7414,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.779090822453064,,,2729,02729,-1
95,95,AK,District 30,2730,10293,2700.0,7301,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.231419411250364,,,2730,02730,-1
96,96,AK,District 31,2731,6997,3236.0,3473,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.24839216807203,,,2731,02731,-1
97,97,AK,District 32,2732,5861,1883.0,3739,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1276232724791,,,2732,02732,-1
98,98,AK,District 33,2733,8852,2013.0,6544,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.740623587889743,,,2733,02733,-1
99,99,AK,District 34,2734,9996,3751.0,5829,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5250100040016,,,2734,02734,-1
100,100,AK,District 35,2735,9723,4877.0,4394,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.15941581816312,,,2735,02735,-1
101,101,AK,District 36,2736,9572,3523.0,5625,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8052653572921,,,2736,02736,-1
102,102,AK,District 37,2737,3516,1562.0,1769,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.425483503981795,,,2737,02737,-1
103,103,AK,District 38,2738,3593,1849.0,1330,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.461174505983855,,,2738,02738,-1
104,104,AK,District 39,2739,3896,2020.0,1541,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.84804928131417,,,2739,02739,-1
105,105,AK,District 40,2740,2877,1212.0,1445,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.12721584984359,,,2740,02740,-1
106,106,AK,District 41,2799,305,259.0,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.91803278688525,,,2799,02799,-1
107,107,AZ,Apache County,4001,32101,18872.0,12795,434,13166.0,9008.0,9933.0,4110.0,36.4,24.9,27.4,11.3,10646.0,13183.0,13425.0,4290.0,25.62584248,31.73262084,32.31513576,10.32640092,6751.0,13702.0,15948.0,5819.0,15.99005211,32.45381336,37.77356703,13.7825675,6.0,6.0,0.0,9.4,7.7,41002.0,59.5,11442.0,23293.0,35183.0,63.43,66.34,61.76,35.24,31.92,29.79,58.78944581165696,66.20526959042719,-7.415823778770232,4001,04001,-1
108,108,AZ,Cochise County,4003,59135,22296.0,35936,903,15563.0,18670.0,27294.0,14247.0,20.5,24.6,36.0,18.8,13054.0,21853.0,34014.0,19884.0,14.69962277,24.60784866,38.30189742,22.39063116,9780.0,22178.0,32704.0,23549.0,11.08705264,25.14198909,37.07474125,26.69621703,3.0,2.0,1.0,4.8,4.4,55748.0,80.8,35557.0,23732.0,60473.0,38.8,37.85,34.89,59.46,60.19,56.17,37.70355965164454,39.24396011443123,-1.5404004627866925,4003,04003,-1
109,109,AZ,Coconino County,4005,70067,41504.0,27576,987,10704.0,14279.0,21235.0,19758.0,16.2,21.6,32.2,29.9,10082.0,17398.0,26702.0,23950.0,12.90380382,22.26744484,34.17549788,30.65325347,7406.0,18231.0,26694.0,34300.0,8.548902818,21.04442982,30.81345015,39.59321721,3.0,2.0,1.0,4.7,4.3,63829.0,92.6,27052.0,44698.0,73346.0,57.84,56.56,54.2,40.83,41.02,35.31,59.234732470349805,60.94129195866169,-1.706559488311882,4005,04005,-1
110,110,AZ,Gila County,4007,27698,8504.0,18901,293,7654.0,10087.0,12539.0,4870.0,21.8,28.7,35.7,13.9,5739.0,12234.0,14388.0,6004.0,14.95894696,31.88843998,37.50293236,15.6496807,5100.0,12125.0,15273.0,7175.0,12.85509036,30.56234719,38.49721473,18.08534772,4.0,3.0,0.0,5.8,4.2,52665.0,76.4,18377.0,8943.0,27678.0,35.3,35.75,19.08,63.11,62.5,38.65,30.70257780345151,32.310860611315846,-1.6082828078643345,4007,04007,-1
111,111,AZ,Graham County,4009,15215,3867.0,11177,171,4714.0,5811.0,6493.0,2284.0,24.4,30.1,33.6,11.8,3469.0,7484.0,8365.0,2863.0,15.63951129,33.74058879,37.71245661,12.90744331,3746.0,7410.0,9807.0,3399.0,15.37640588,30.41622199,40.25531566,13.95205648,7.0,8.0,0.0,6.3,3.6,52644.0,76.3,10749.0,4034.0,14996.0,29.04,30.44,16.26,69.76,68.12,39.52,25.415708182714425,26.900506801813815,-1.48479861909939,4009,04009,-1
112,112,AZ,Greenlee County,4011,3316,954.0,2308,54,912.0,1828.0,1832.0,635.0,17.5,35.1,35.2,12.2,769.0,1936.0,1980.0,662.0,14.38189639,36.207219,37.03011034,12.38077427,823.0,1896.0,2159.0,976.0,14.05876324,32.38811069,36.88076529,16.67236078,7.0,9.0,0.0,7.2,2.9,71669.0,103.9,2433.0,1182.0,3688.0,39.99,44.05,21.03,58.77,53.53,36.44,28.76960193003619,32.049891540130155,-3.2802896100939662,4011,04011,-1
113,113,AZ,La Paz County,4012,7643,2101.0,5470,72,4421.0,4880.0,3838.0,1250.0,30.7,33.9,26.7,8.7,4121.0,5062.0,5098.0,1590.0,25.96559763,31.89465062,32.12147943,10.01827232,2293.0,4331.0,4931.0,1633.0,17.3870185,32.84046103,37.39005156,12.38246891,6.0,4.0,0.0,6.7,4.7,44330.0,64.3,5129.0,2236.0,7460.0,34.74,32.88,26.47,63.2,64.96,67.27,27.48920580923721,29.97319034852547,-2.4839845392882616,4012,04012,-1
114,114,AZ,Maricopa County,4013,2061574,980016.0,1051531,30027,338591.0,446445.0,649040.0,500881.0,17.5,23.1,33.5,25.9,339453.0,568115.0,821351.0,722479.0,13.84732304,23.17514333,33.50541201,29.47212162,323350.0,659517.0,959275.0,1045073.0,10.82446359,22.07798903,32.1126869,34.98486048,1.0,1.0,1.0,4.2,3.3,76230.0,110.5,995665.0,1040774.0,2069475.0,44.12,43.75,44.83,54.69,54.48,47.67,47.537270066463776,50.29169233742857,-2.7544222709647954,4013,04013,-1
115,115,AZ,Mohave County,4015,110693,24081.0,85683,929,24596.0,38127.0,35769.0,10855.0,22.5,34.9,32.7,9.9,23795.0,49017.0,55288.0,17764.0,16.31314101,33.60459058,37.9038008,12.17846761,20263.0,57089.0,64523.0,23879.0,12.22474269,34.44200442,38.92696406,14.40628884,3.0,2.0,1.0,4.8,4.5,48169.0,69.8,78535.0,24831.0,104705.0,32.68,27.9,21.83,65.58,70.23,72.9,21.754763173823097,23.715199847189723,-1.960436673366626,4015,04015,-1
116,116,AZ,Navajo County,4017,50847,20754.0,29480,613,15627.0,15036.0,16891.0,6661.0,28.8,27.7,31.2,12.3,12915.0,18127.0,24673.0,9519.0,19.79795812,27.78765674,37.82230125,14.59208388,10137.0,21076.0,27183.0,12208.0,14.35754348,29.85099994,38.50065152,17.29080505,4.0,5.0,0.0,7.6,5.2,49057.0,71.1,27657.0,23383.0,51783.0,43.52,45.39,40.85,55.2,53.26,51.07,40.816567349106144,45.155746094278044,-4.3391787451719,4017,04017,-1
117,117,AZ,Pima County,4019,515027,292450.0,214669,7908,90483.0,127343.0,182266.0,146108.0,16.6,23.3,33.4,26.7,84390.0,148457.0,225839.0,190911.0,12.99113142,22.85370776,34.76601647,29.38914435,74298.0,151393.0,233138.0,246889.0,10.52800127,21.45233649,33.03557512,34.98408713,2.0,2.0,1.0,4.3,3.8,60604.0,87.9,207758.0,304981.0,520735.0,52.42,52.65,53.28,46.36,45.72,39.71,56.783430771590616,58.56740952691868,-1.7839787553280644,4019,04019,-1
118,118,AZ,Pinal County,4021,210173,80656.0,126926,2591,32513.0,36255.0,36157.0,14177.0,27.3,30.4,30.4,11.9,38336.0,70701.0,89580.0,44579.0,15.76341716,29.07161302,36.83448741,18.33048241,34951.0,93064.0,110105.0,64850.0,11.53612569,30.71723273,36.34188203,21.40475955,1.0,1.0,1.0,5.4,3.9,70835.0,102.7,107077.0,75106.0,185037.0,42.19,40.9,36.97,56.65,57.31,56.21,38.37600452960181,40.58971989385907,-2.2137153642572613,4021,04021,-1
119,119,AZ,Santa Cruz County,4023,19167,11265.0,7699,203,8830.0,5124.0,5089.0,3402.0,39.3,22.8,22.7,15.2,7930.0,8277.0,6811.0,5504.0,27.80309936,29.01970409,23.87981207,19.29738448,6773.0,7797.0,8952.0,7227.0,22.02673258,25.35692218,29.11314189,23.50320336,4.0,5.0,0.0,8.7,7.5,49216.0,71.4,6194.0,13138.0,19561.0,65.27,68.27,71.14,33.96,30.48,23.71,58.77289090624511,67.16425540616532,-8.391364499920215,4023,04023,-1
120,120,AZ,Yavapai County,4025,149428,48717.0,99346,1365,18376.0,33877.0,42565.0,25405.0,15.3,28.2,35.4,21.1,15336.0,40684.0,62082.0,38175.0,9.813344254,26.03326145,39.72561541,24.42777888,14488.0,46852.0,70228.0,52907.0,7.853638704,25.39747933,38.06911506,28.67976691,3.0,2.0,1.0,4.4,3.5,57676.0,83.6,91527.0,49602.0,143280.0,37.02,33.82,31.1,61.41,64.29,62.32,32.60232352704982,34.61892797319933,-2.0166044461495076,4025,04025,-1
121,121,AZ,Yuma County,4027,68335,26823.0,40745,767,33397.0,25134.0,27580.0,11569.0,34.2,25.7,28.2,11.8,34101.0,29975.0,38617.0,16929.0,28.50729799,25.05809968,32.28252328,14.15207905,31273.0,34719.0,43773.0,21570.0,23.81162676,26.43545133,33.32927247,16.42364945,3.0,2.0,1.0,16.6,12.5,55991.0,81.2,36534.0,32210.0,69926.0,42.55,43.05,46.42,56.35,55.66,47.47,39.25221336064974,46.062980865486374,-6.810767504836633,4027,04027,-1
122,122,AR,Arkansas County,5001,5547,1503.0,3951,93,3831.0,5527.0,2838.0,1692.0,27.6,39.8,20.4,12.2,2311.0,5621.0,3517.0,1713.0,17.55812187,42.70627564,26.72086309,13.0147394,1668.0,5049.0,3296.0,1876.0,14.02977542,42.4678274,27.72310539,15.77929178,6.0,6.0,0.0,4.5,3.3,50928.0,96.9,4304.0,1818.0,6292.0,37.53,37.8,31.21,59.97,60.01,61.59,27.09572742022715,28.893833439287985,-1.7981060190608353,5001,05001,-1
123,123,AR,Ashley County,5003,7030,1774.0,5145,111,4325.0,6798.0,3017.0,1582.0,27.5,43.2,19.2,10.1,2538.0,6412.0,3855.0,1934.0,17.21962141,43.50362983,26.15509872,13.12165004,1868.0,6404.0,3419.0,1531.0,14.12796854,48.43442747,25.85841779,11.5791862,7.0,11.0,0.0,7.3,5.5,44030.0,83.7,5548.0,2125.0,7926.0,34.44,36.09,29.79,62.55,61.44,66.04,25.234708392603128,26.81049709815796,-1.5757887055548316,5003,05003,-1
124,124,AR,Baxter County,5005,20954,4341.0,16253,360,6482.0,10832.0,7859.0,3688.0,22.5,37.5,27.2,12.8,4137.0,11657.0,10770.0,4873.0,13.15965264,37.08051023,34.25899418,15.50084296,3318.0,11247.0,11609.0,5808.0,10.3745857,35.16665624,36.29854293,18.16021512,7.0,8.0,0.0,5.3,3.6,45116.0,85.8,15836.0,4635.0,21007.0,32.73,26.74,21.09,64.32,70.78,74.28,20.716808246635487,22.064073880135194,-1.3472656334997062,5005,05005,-1
125,125,AR,Benton County,5007,128595,45231.0,79907,3457,19465.0,32644.0,27117.0,20210.0,19.6,32.8,27.3,20.3,20314.0,44020.0,37588.0,39866.0,14.32702344,31.04635089,26.51000085,28.11662482,18623.0,54279.0,48715.0,66960.0,9.875541556,28.78346776,25.83294887,35.50804181,2.0,2.0,1.0,2.9,2.4,78974.0,150.2,73965.0,42249.0,119912.0,30.67,28.56,28.92,67.2,68.95,62.87,35.173218243322054,35.23333778103943,-0.06011953771737666,5007,05007,-1
126,126,AR,Boone County,5009,17112,2854.0,13968,290,5344.0,8075.0,6727.0,2924.0,23.2,35.0,29.2,12.7,3746.0,9921.0,8010.0,3943.0,14.62138954,38.7236534,31.264637,15.39032006,2467.0,9168.0,10258.0,4367.0,9.394516375,34.91241432,39.06321401,16.62985529,7.0,8.0,0.0,5.1,2.9,48700.0,92.6,13652.0,3064.0,17114.0,28.66,24.51,18.16,68.34,72.5,75.94,16.678354371201497,17.90347084258502,-1.2251164713835223,5009,05009,-1
127,127,AR,Bradley County,5011,3209,961.0,2213,35,2794.0,3082.0,1494.0,998.0,33.4,36.8,17.9,11.9,1981.0,3140.0,1765.0,877.0,25.51848512,40.4482803,22.73605565,11.29717893,1006.0,3347.0,1861.0,891.0,14.15904293,47.10767065,26.19282196,12.54046446,7.0,9.0,0.0,7.0,5.0,40454.0,76.9,2335.0,1214.0,3654.0,41.57,39.68,36.05,55.98,58.43,59.24,29.947023995014025,33.223864258347014,-3.276840263332989,5011,05011,-1
